"","ServiceAddressStreetNumber","ServiceAddressStreetName","PREMISESALESCLASSDESC","Sales Class","Active/Inactive","SW StatusCode","Status Code","BILLABLEIMPERVIOUSACRES","PARCELSIZE","IMPERVIOUSSIZE","ACCOUNTTAXTYPE","Tax Description","Customer Class","BILLINGCYCLENUMBER","PREMISECYCLENUMBER","Bunch Code","SW Last Billing Date","SW Last Amount Billed","SW Last Paid Date","SW Final Shut Off Date","WA Last Billing Date","WA Last Amount Billed","WA Last Paid Date","WA Final Shut Off Date","WA ActiveCode","WA ActiveCodeDesc","WA StatusCode","WA StatusDescription","WALANDLORDCODE","WAONWERTENANTFLAG","S-Current","S-30-60","S-60+","W-Current","W-30-60","W-60+","T-Current","T-30-60","T-60+","Total","61+ Days >150","61+ Days <150","Zero balance","Meter (Yes/No)","Status Code2","Breakdown","New Sales Class","Address"
"3329","20200","BILTMORE ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.11,0.05,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,52.83,5042021,0,5132021,18.14,5042021,0,0,NA,0,NA,0,"O",52.83,0,58.15,18.14,0,20.24,70.97,0,78.39,149.36,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","20200 BILTMORE ST"
"3330","20000","GILCHRIST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.11,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,65.26,4282021,0,5272021,25.97,4282021,0,0,NA,0,NA,0,"O",65.26,42.44,1111.65,25.97,15.53,682.73,91.23,57.97,1794.38,1943.58,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","20000 GILCHRIST ST"
"3331","20500","GILCHRIST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.11,0.05,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,58.54,5032021,0,5132021,20.75,5032021,0,0,NA,0,NA,0,"O",58.54,0,288.71,20.75,0,106.93,79.29,0,395.64,474.93,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","20500 GILCHRIST ST"
"3332","20500","ASBURY PARK","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.07,0.1,0.07,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,48.64,5112021,0,5272021,23.36,5112021,0,0,NA,0,NA,0,"O",48.64,0,27.91,23.36,0,17.15,72,0,45.06,117.06,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","20500 ASBURY PARK"
"3333","20000","FERGUSON ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.11,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,55.87,1202021,0,5272021,25.97,1202021,0,0,NA,0,NA,0,"O",55.87,38.75,618.45,25.97,18.14,306.7,81.84,56.89,925.15,1063.88,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","20000 FERGUSON ST"
"3334","16900","PEMBROKE AVE","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.03,0.09,0.03,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,1.33,0,0,5272021,10.32,0,0,0,NA,0,NA,0,"O",1.33,1.33,297.35,10.32,10.32,126.65,11.65,11.65,424,447.3,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","16900 PEMBROKE AVE"
"3335","19500","FERGUSON ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.1,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,-3.36,9242020,0,5272021,10.32,6022021,0,0,NA,0,NA,0,"O",0,0,257.15,10.32,10.32,135.09,10.32,10.32,392.24,412.88,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19500 FERGUSON ST"
"3336","19900","ASBURY PARK","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.11,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,23.14,5082021,0,5272021,18.14,5082021,0,0,NA,0,NA,0,"O",23.14,0,51.01,18.14,0,19.65,41.28,0,70.66,111.94,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19900 ASBURY PARK"
"3337","20000","ASBURY PARK","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.12,0.05,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,52.83,6012021,0,5132021,18.14,6012021,0,0,NA,0,NA,0,"O",52.83,0,216.91,18.14,0,71.35,70.97,0,288.26,359.23,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","20000 ASBURY PARK"
"3338","19100","MURRAY HILL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.1,0.04,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,53.85,5012021,0,5132021,20.75,5012021,0,0,NA,0,NA,0,"O",53.85,0,22.83,20.75,0,8.8,74.6,0,31.63,106.23,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19100 MURRAY HILL ST"
"3339","19100","ASBURY PARK","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.14,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,8.05,3312021,0,5272021,15.53,3312021,0,0,NA,0,NA,0,"O",8.05,8.05,74.89,15.53,15.53,43.76,23.58,23.58,118.65,165.81,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19100 ASBURY PARK"
"3340","19300","ASBURY PARK","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.03,0.08,0.03,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,20.62,4192021,0,5132021,7.71,4192021,0,0,NA,0,NA,0,"O",20.62,0,157.65,7.71,0,58.94,28.33,0,216.59,244.92,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19300 ASBURY PARK"
"3341","19700","ASBURY PARK","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.03,0.1,0.03,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,14.08,3162021,0,5132021,0,3162021,0,0,NA,0,NA,0,"O",14.78,14.08,2659.23,0,0,766.8,14.78,14.08,3426.03,3454.89,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19700 ASBURY PARK"
"3342","19200","MURRAY HILL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.1,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,41.42,5212021,0,5272021,12.93,5212021,0,0,NA,0,NA,0,"O",41.42,0,101.09,12.93,0,134.7,54.35,0,235.79,290.14,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19200 MURRAY HILL ST"
"3343","19400","MURRAY HILL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.1,0.05,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,30.01,4082021,0,5132021,7.71,4082021,0,0,NA,0,NA,0,"O",30.01,0,504.81,7.71,0,86.85,37.72,0,591.66,629.38,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19400 MURRAY HILL ST"
"3344","19700","MURRAY HILL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.03,0.1,0.03,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,32.03,12302019,0,5272021,12.93,12302019,0,0,NA,0,NA,0,"O",33.35,27.93,428.36,13.45,10.97,177.71,46.8,38.9,606.07,691.77,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19700 MURRAY HILL ST"
"3345","20000","MURRAY HILL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.06,0.12,0.06,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,63.24,5232021,0,5272021,24.6,5232021,0,0,NA,0,NA,0,"O",66.4,66.4,1364.85,25.83,25.83,563.52,92.23,92.23,1928.37,2112.83,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","20000 MURRAY HILL ST"
"3346","20300","MURRAY HILL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.06,0.12,0.06,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,74.65,5112021,0,5272021,25.97,5112021,0,0,NA,0,NA,0,"O",74.65,80.36,625.41,25.97,28.57,215.53,100.62,108.93,840.94,1050.49,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","20300 MURRAY HILL ST"
"3347","16100","W 8 MILE RD","CITY COMMERCIAL","COMMERCIAL","Active",0,"NORMAL",0.25,0.26,0.25,1,"COMMERCIAL","COMMERCIAL",21,21,NA,5132021,174.45,5042021,0,5132021,16.78,5042021,0,0,NA,0,NA,0,"O",174.45,0,361.03,16.78,0,41.15,191.23,0,402.18,593.41,1,0,1,"YES","NORMAL","A $150-$500","COMMERCIAL","16100 W 8 MILE RD"
"3348","19300","SAINT MARYS ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.08,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,53.85,5102021,0,5272021,20.75,5102021,0,0,NA,0,NA,0,"O",53.85,76.67,226.76,20.75,31.18,108.84,74.6,107.85,335.6,518.05,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19300 SAINT MARYS ST"
"3349","19700","SAINT MARYS ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.11,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,34.56,5272021,0,5272021,23.36,5272021,0,0,NA,0,NA,0,"O",34.56,0,101,23.36,0,43.84,57.92,0,144.84,202.76,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19700 SAINT MARYS ST"
"3350","16100","W 7 MILE RD","CITY COMMERCIAL","COMMERCIAL","Active",0,"NORMAL",0.03,0.035,0.03,1,"COMMERCIAL","COMMERCIAL",21,21,NA,5132021,41.91,5062021,0,5132021,12.93,5062021,0,0,NA,0,NA,0,"O",41.91,0,309.98,12.93,0,15.73,54.84,0,325.71,380.55,1,0,1,"YES","NORMAL","A $150-$500","COMMERCIAL","16100 W 7 MILE RD"
"3351","19300","MANSFIELD ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.08,0.04,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,76.67,5032021,0,5132021,31.18,5032021,0,0,NA,0,NA,0,"T",76.67,0,17.49,31.18,0,6.79,107.85,0,24.28,132.13,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19300 MANSFIELD ST"
"3352","19400","MANSFIELD ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.08,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,13.75,3182021,0,5272021,18.14,3182021,0,0,NA,0,NA,0,"O",13.75,13.75,32.2,18.14,18.14,94.97,31.89,31.89,127.17,190.95,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19400 MANSFIELD ST"
"3353","19200","SAINT MARYS ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.09,0.04,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,53.85,5072021,0,5132021,20.75,5072021,0,0,NA,0,NA,0,"O",53.85,53.85,142.53,60.75,20.75,52.87,114.6,74.6,195.4,384.6,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19200 SAINT MARYS ST"
"3354","19100","PREVOST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0,0.09,0.03,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,35.07,4222021,0,5132021,24.6,4222021,0,0,NA,0,NA,0,"O",35.07,0,110.76,24.6,0,79.39,59.67,0,190.15,249.82,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19100 PREVOST ST"
"3355","19400","PREVOST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.12,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,19.46,4242021,0,5272021,20.75,4242021,0,0,NA,0,NA,0,"O",19.46,25.17,77.15,20.75,23.36,36.18,40.21,48.53,113.33,202.07,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19400 PREVOST ST"
"3356","19500","PREVOST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.11,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,2.34,5062020,0,5272021,12.93,5062020,0,0,NA,0,NA,0,"O",2.34,8.05,263.51,12.93,15.53,194.23,15.27,23.58,457.74,496.59,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19500 PREVOST ST"
"3357","19300","RUTHERFORD ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.08,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,116.46,3192021,0,5272021,65.09,3192021,0,0,NA,0,NA,0,"O",116.46,116.46,551.68,65.09,65.09,274.22,181.55,181.55,825.9,1189,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19300 RUTHERFORD ST"
"3358","19400","RUTHERFORD ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.08,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,52.83,4052021,0,5272021,18.14,4052021,0,0,NA,0,NA,0,"O",52.83,52.83,1099.44,18.14,18.14,473.26,70.97,70.97,1572.7,1714.64,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19400 RUTHERFORD ST"
"3359","19700","PREVOST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.06,0.14,0.06,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,120.3,7222020,0,5272021,46.83,7222020,0,0,NA,0,NA,0,"O",120.3,114.59,1008.19,46.83,44.22,355.69,167.13,158.81,1363.88,1689.82,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19700 PREVOST ST"
"3360","19900","PREVOST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.14,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,58.54,3192021,0,5272021,20.75,3192021,0,0,NA,0,NA,0,"O",60.22,33.54,209.87,21.79,20.75,60.02,82.01,54.29,269.89,406.19,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19900 PREVOST ST"
"3361","19700","RUTHERFORD ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.03,0.08,0.03,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,49.15,2102021,0,5272021,20.75,2102021,0,0,NA,0,NA,0,"O",49.15,54.86,1283.15,20.75,23.36,401.46,69.9,78.22,1684.61,1832.73,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19700 RUTHERFORD ST"
"3362","20200","RUTHERFORD ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0,0.13,0.06,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,57.89,5052021,0,5132021,35.03,5052021,0,0,NA,0,NA,0,"O",57.89,0,83.1,35.03,0,45.74,92.92,0,128.84,221.76,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","20200 RUTHERFORD ST"
"3363","20200","WINTHROP ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.1,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,41.42,3042020,0,5272021,12.93,3042020,0,0,NA,0,NA,0,"O",41.42,41.42,747.2,12.93,12.93,343.93,54.35,54.35,1091.13,1199.83,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","20200 WINTHROP ST"
"3364","19900","FORRER ST","CITY RESIDENTIAL","RESIDENTIAL","Active",1,"NON PAYMENT",0.04,0.18,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,57.38,6012021,0,5272021,33.79,6012021,0,0,NA,1,NA,0,"O",57.38,23.78,985.73,33.79,17.1,375.44,91.17,40.88,1361.17,1493.22,1,0,1,"YES","NON PAYMENT/WTR OFF LOCK","C $1000+","RESIDENTIAL","19900 FORRER ST"
"3365","20200","FORRER ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.14,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,16.42,2102021,0,5272021,12.93,2102021,0,0,NA,0,NA,0,"O",16.42,22.13,140.77,12.93,15.53,48.49,29.35,37.66,189.26,256.27,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","20200 FORRER ST"
"3366","20200","PREVOST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.13,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,22.13,0,0,5272021,15.53,0,0,0,NA,0,NA,0,"O",22.13,47.13,569,15.53,15.53,124.62,37.66,62.66,693.62,793.94,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","20200 PREVOST ST"
"3367","19300","MONTROSE ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.09,0.05,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,58.54,5072021,0,5132021,24.6,5072021,0,0,NA,0,NA,0,"O",58.54,69.95,130.75,24.6,29.82,55.87,83.14,99.77,186.62,369.53,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19300 MONTROSE ST"
"3368","19400","MONTROSE ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.11,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,22.13,4222021,0,5272021,15.53,4222021,0,0,NA,0,NA,0,"O",22.13,27.83,215.2,15.53,18.14,66.63,37.66,45.97,281.83,365.46,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19400 MONTROSE ST"
"3369","19100","FORRER ST","CITY RESIDENTIAL","RESIDENTIAL","Inactive",0,"NORMAL",0,0.09,0.04,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,12082015,0,9042015,11052015,5132021,0,9042015,11052015,2,NA,0,NA,0,"O",0,0,0,0,0,-74.45,0,0,-74.45,-74.45,0,0,1,"NO","NORMAL","Other","RESIDENTIAL","19100 FORRER ST"
"3370","19400","FORRER ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.11,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,40.26,5192021,0,5272021,25.97,5192021,0,0,NA,0,NA,0,"O",40.26,0.33,771.89,25.97,0.21,335.52,66.23,0.54,1107.41,1174.18,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19400 FORRER ST"
"3371","19100","MONTROSE ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.09,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,42.44,4072021,0,5272021,15.53,4072021,0,0,NA,0,NA,0,"O",42.44,42.44,173.62,15.53,15.53,54.22,57.97,57.97,227.84,343.78,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19100 MONTROSE ST"
"3372","19700","PREST ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.06,0.11,0.06,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,68.95,6022021,0,5132021,23.36,6022021,0,0,NA,0,NA,0,"O",68.95,0,1141.71,23.36,0,464.75,92.31,0,1606.46,1698.77,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19700 PREST ST"
"3373","19400","GREENFIELD RD","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.04,0.06,0.04,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,120.15,3112021,0,5272021,62.48,3112021,0,0,NA,0,NA,0,"O",120.15,188.62,790.55,62.48,93.77,353.14,182.63,282.39,1143.69,1608.71,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19400 GREENFIELD RD"
"3374","19500","GREENFIELD RD","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.02,0.07,0.02,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,13.75,4072021,0,5272021,18.14,4072021,0,0,NA,0,NA,0,"O",13.75,27.34,736.83,18.14,12.93,341.29,31.89,40.27,1078.12,1150.28,1,0,1,"YES","NORMAL","C $1000+","RESIDENTIAL","19500 GREENFIELD RD"
"3375","19100","SUSSEX ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.06,0.12,0.06,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,15.42,5062021,0,5272021,10.32,5062021,0,0,NA,0,NA,0,"O",15.42,0,553.24,10.32,0,442.05,25.74,0,995.29,1021.03,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19100 SUSSEX ST"
"3376","19300","SUSSEX ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.11,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,39.25,4162021,0,5272021,23.36,4162021,0,0,NA,0,NA,0,"O",39.25,27.83,226.51,23.36,18.14,68.24,62.61,45.97,294.75,403.33,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19300 SUSSEX ST"
"3377","19400","SUSSEX ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.11,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,22.13,5212021,0,5272021,19.38,5212021,0,0,NA,0,NA,0,"O",22.13,0,231.64,19.38,0,86,41.51,0,317.64,359.15,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19400 SUSSEX ST"
"3378","19700","WHITCOMB ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.12,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,58.54,1042021,0,5272021,20.75,1042021,0,0,NA,0,NA,0,"O",61.47,61.47,394.67,21.79,21.79,145.35,83.26,83.26,540.02,706.54,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19700 WHITCOMB ST"
"3379","19100","ROBSON ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.11,0.05,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,64.25,6012021,0,5272021,27.21,6012021,0,0,NA,0,NA,0,"O",64.25,21.03,205.55,27.21,8.97,88.25,91.46,30,293.8,415.26,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19100 ROBSON ST"
"3380","19300","COYLE ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.08,0.13,0.08,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,61.22,4072021,0,5272021,15.53,4072021,0,0,NA,0,NA,0,"O",63.03,36.22,336.92,16.31,15.53,127.63,79.34,51.75,464.55,595.64,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","19300 COYLE ST"
"3381","19400","JAMES COUZENS FWY","CITY COMMERCIAL","COMMERCIAL","Active",0,"NORMAL",0.02,0.023,0.02,1,"COMMERCIAL","COMMERCIAL",21,21,NA,5132021,12.52,5052021,0,5132021,0,5052021,0,0,NA,0,NA,0,"O",12.52,0,228.1,0,0,42.67,12.52,0,270.77,283.29,1,0,1,"YES","NORMAL","A $150-$500","COMMERCIAL","19400 JAMES COUZENS FWY"
"3382","19300","MARLOWE ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.09,0.2,0.09,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,58.03,4162021,0,5272021,54.19,4162021,0,0,NA,0,NA,0,"O",58.03,63.73,291.79,54.19,56.8,224.61,112.22,120.53,516.4,749.15,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19300 MARLOWE ST"
"3383","19700","MARLOWE ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.08,0.14,0.08,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,24.81,5102021,0,5272021,10.32,5102021,0,0,NA,0,NA,0,"O",24.81,0,667.99,10.32,0,240.1,35.13,0,908.09,943.22,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19700 MARLOWE ST"
"3384","19300","LAUDER ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.14,0.05,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,58.54,5032021,0,5132021,20.75,5032021,0,0,NA,0,NA,0,"O",58.54,0,50.92,20.75,0,18.75,79.29,0,69.67,148.96,0,1,1,"YES","NORMAL","Other","RESIDENTIAL","19300 LAUDER ST"
"3385","14500","W 7 MILE RD","CITY COMMERCIAL","COMMERCIAL","Active",0,"NORMAL",0.41,0.476,0.41,1,"COMMERCIAL","COMMERCIAL",21,21,NA,5132021,364.98,6022021,0,5132021,45.46,6022021,0,0,NA,0,NA,0,"O",364.98,0,1036.36,45.46,0,152.44,410.44,0,1188.8,1599.24,1,0,1,"YES","NORMAL","C $1000+","COMMERCIAL","14500 W 7 MILE RD"
"3386","19100","HUBBELL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.06,0.11,0.06,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,38.24,3242021,0,5272021,20.75,3242021,0,0,NA,0,NA,0,"O",38.24,57.53,651.05,20.75,18.14,173.62,58.99,75.67,824.67,959.33,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19100 HUBBELL ST"
"3387","19700","HUBBELL ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.05,0.1,0.05,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,41.42,5312021,0,5132021,12.93,5312021,0,0,NA,0,NA,0,"O",0,0,587.69,0,0,91.46,0,0,679.15,679.15,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19700 HUBBELL ST"
"3388","14400","VASSAR AVE","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.08,0.15,0.08,0,"RESIDENTIAL","RESIDENTIAL",1003,1003,NA,5272021,72.63,6012021,0,5272021,32.31,6012021,0,0,NA,0,NA,0,"O",72.63,84.04,205.91,32.31,37.53,91.72,104.94,121.57,297.63,524.14,1,0,1,"YES","NORMAL","A $150-$500","RESIDENTIAL","14400 VASSAR AVE"
"3389","19300","MARK TWAIN ST","CITY RESIDENTIAL","RESIDENTIAL","Active",0,"NORMAL",0.08,0.11,0.08,0,"RESIDENTIAL","RESIDENTIAL",21,21,NA,5132021,72.63,5172021,0,5132021,32.31,5172021,0,0,NA,0,NA,0,"O",0,78.34,676.96,0,34.92,292.53,0,113.26,969.49,1082.75,1,0,1,"YES","NORMAL","B $500-$1000","RESIDENTIAL","19300 MARK TWAIN ST"
